"artist_num","danceability","energy","loudness","speechiness","acousticness","liveness","valence","tempo","key","mode","n_weeks","art_popularity","best_rank","max_streams"
1,0.472,0.541,-8.513,0.231,0.141,0.477,0.128,145.12,1,1,1,0.79,163,3370644
1,0.737,0.729,-6.817,0.0354,0.127,0.077,0.436,111.937,5,0,9,0.45,105,4688040
2,0.685,0.859,-2.595,0.0553,0.116,0.317,0.891,176.018,5,0,36,0.88,73,6131998
1,0.736,0.449,-11.462,0.425,0.33,0.0898,0.326,80.126,1,0,77,0.86,34,11085355
3,0.366,0.639,-7.98,0.101,0.269,0.29,0.168,83.339,10,0,1,0.523333333333333,192,2922341
2,0.65,0.764,-5.219,0.0939,0.368,0.12,0.704,102.01,4,1,1,0.59,195,2900036
2,0.448,0.801,-5.363,0.165,0.0733,0.146,0.462,189.798,0,1,24,0.715,7,21524699
1,0.661,0.651,-3.771,0.0499,0.117,0.056,0.368,87.46,7,0,11,0.89,114,4508633
2,0.468,0.515,-6.578,0.0665,0.145,0.132,0.187,86.21,6,1,3,0.76,143,3655988
1,0.728,0.735,-3.961,0.307,0.043,0.34,0.225,139.128,1,1,2,0.88,131,4166659
1,0.422,0.712,-5.907,0.1,0.273,0.051,0.471,78.454,11,0,18,0.88,149,4368364
1,0.564,0.745,-7.733,0.31,0.265,0.147,0.351,170.661,0,1,15,0.68,95,4873364
1,0.409,0.413,-6.722,0.0296,0.461,0.0765,0.13,137.02,4,1,4,0.84,137,4026136
2,0.654,0.859,-4.321,0.166,0.336,0.0947,0.704,114.87,0,1,9,0.67,160,3667765
1,0.65,0.801,-2.178,0.0694,0.117,0.347,0.356,124.123,8,1,1,0.64,173,3262418
1,0.593,0.362,-14.701,0.273,0.684,0.125,0.0522,169.998,0,0,10,0.55,117,4711386
1,0.721,0.722,-3.56,0.0577,0.025,0.0889,0.112,135.118,8,1,8,0.75,159,4056543
1,0.461,0.293,-9.52,0.0555,0.947,0.0936,0.531,180.297,6,1,2,0.75,191,3026088
2,0.629,0.882,-5.231,0.0449,0.0502,0.0971,0.436,105.004,8,1,2,0.465,193,3035366
1,0.378,0.896,-4.066,0.0407,0.000452,0.194,0.469,174.302,2,1,96,0.76,152,4687079
2,0.841,0.639,-6.052,0.0688,0.0156,0.0545,0.675,99.002,9,0,28,0.565,58,7987131
1,0.381,0.594,-5.97,0.0486,0.348,0.0925,0.273,143.86,3,1,1,0.85,198,2933368
2,0.64,0.533,-6.596,0.0706,0.119,0.0864,0.515,99.968,0,1,52,0.82,2,31493823
2,0.703,0.715,-6.285,0.114,0.139,0.0456,0.497,99.924,9,0,24,0.870625,19,15884274
1,0.617,0.439,-5.63,0.0269,0.424,0.127,0.242,139.979,9,1,10,0.91,17,18961530
1,0.322,0.352,-10.986,0.0309,0.455,0.11,0.266,70.429,10,1,6,0.89,52,7576131
1,0.833,0.434,-8.795,0.431,0.0102,0.165,0.281,150.062,2,1,35,0.883714285714286,5,25907587
1,0.694,0.493,-8.581,0.373,0.0331,0.431,0.313,166.457,1,1,2,0.88,84,5334264
2,0.59,0.671,-6.098,0.0706,0.0484,0.0604,0.438,149.982,9,1,7,0.73,42,10172868
1,0.804,0.456,-7.44,0.0468,0.000668,0.31,0.165,130.014,8,1,1,0.88,95,4891332
1,0.497,0.489,-7.724,0.294,0.0576,0.122,0.231,171.853,11,0,29,0.82,39,10757498
2,0.617,0.635,-6.769,0.0317,0.0498,0.164,0.446,103.019,11,0,159,0.844842767295597,2,32715950
1,0.744,0.804,-6.327,0.0677,0.0231,0.0494,0.426,104.823,1,1,67,0.79,20,13531243
1,0.636,0.72,-6.195,0.0432,0.0893,0.0868,0.425,124.944,11,1,5,0.53,122,4331376
2,0.744,0.715,-6.103,0.351,0.101,0.0919,0.34,154.962,0,1,2,0.86,171,3353225
2,0.698,0.833,-4.868,0.347,0.491,0.106,0.473,94.99,1,1,1,0.42,187,3125372
1,0.816,0.414,-7.953,0.119,0.423,0.125,0.197,150.008,1,1,1,0.88,189,3104203
3,0.773,0.81,-5.171,0.116,0.0479,0.271,0.567,112.002,2,0,1,0.843333333333333,198,3036355
4,0.736,0.795,-3.299,0.0545,0.498,0.254,0.511,104.066,1,0,32,0.7825,13,18424550
2,0.679,0.634,-5.024,0.0654,0.232,0.115,0.498,102.013,5,0,42,0.755,7,23177415
3,0.688,0.822,-3.304,0.0537,0.0642,0.241,0.66,91.011,0,1,29,0.733333333333333,28,13436384
2,0.628,0.481,-7.775,0.475,0.29,0.118,0.33,108.761,1,1,4,0.91,66,6205335
2,0.415,0.369,-10.044,0.0741,0.0303,0.383,0.0913,95.746,8,1,16,0.885,45,9966049
1,0.515,0.902,-4.729,0.383,0.0313,0.093,0.628,174.589,6,0,2,0.74,129,4145970
3,0.696,0.817,-3.862,0.109,0.075,0.187,0.782,98.064,1,1,52,0.83,8,21644855
4,0.682,0.812,-2.691,0.118,0.00574,0.0553,0.347,104.891,1,0,1,0.7075,174,3223687
2,0.609,0.674,-3.007,0.202,0.595,0.203,0.789,127.656,1,0,2,0.825,161,3591963
1,0.623,0.493,-7.727,0.0338,0.0632,0.104,0.594,81.019,5,0,9,0.71,165,3585186
1,0.489,0.505,-8.022,0.117,0.579,0.104,0.337,163.255,10,0,3,0.68,168,3547111
1,0.624,0.876,-3.374,0.1,0.0735,0.327,0.781,99.943,9,1,56,0.91,2,31104147
1,0.599,0.448,-6.312,0.0232,0.163,0.106,0.168,95.05,8,1,210,0.904571428571429,4,24795623
1,0.522,0.385,-7.355,0.0288,0.536,0.135,0.236,89.792,0,1,89,0.908314606741573,10,23574465
1,0.761,0.386,-6.158,0.0399,0.355,0.0953,0.526,134.943,4,1,19,0.91,11,22553712
1,0.78,0.745,-3.97,0.145,0.0559,0.0595,0.862,94.026,7,1,11,0.91,12,21770023
1,0.838,0.492,-5.69,0.038,0.251,0.262,0.895,115.092,1,0,12,0.91,14,20447566
1,0.64,0.812,-5.647,0.0834,0.086,0.0509,0.914,86.013,8,0,6,0.91,20,17804253
1,0.589,0.242,-10.517,0.0442,0.914,0.0887,0.257,89.749,6,1,10,0.91,21,17530459
1,0.747,0.76,-4.294,0.187,0.448,0.153,0.682,99.975,1,1,10,0.91,22,17244400
1,0.604,0.366,-7.881,0.0267,0.719,0.162,0.181,105.177,7,1,7,0.91,23,16884912
1,0.68,0.852,-4.35,0.0349,0.117,0.0866,0.858,101.993,7,1,7,0.91,26,15959194
1,0.616,0.714,-7.792,0.0982,0.0162,0.0817,0.24,128.924,9,1,18,0.77,24,15831659
1,0.738,0.677,-5.121,0.0824,0.52,0.133,0.882,127.067,7,1,5,0.91,32,14593615
1,0.552,0.29,-5.617,0.0448,0.85,0.227,0.481,78.842,10,1,5,0.91,37,13630733
1,0.763,0.726,-6.405,0.282,0.259,0.0976,0.349,139.059,1,1,28,0.88,70,6436056
1,0.804,0.886,-2.512,0.04,0.0837,0.266,0.789,144.946,1,1,21,0.59,99,5163923
1,0.513,0.683,-6.185,0.032,0.339,0.0871,0.153,120.056,5,1,1,0.89,157,3658010
2,0.635,0.738,-4.424,0.0519,0.0192,0.15,0.428,130.971,7,0,9,0.885,87,5627473
1,0.889,0.853,-4.26,0.241,0.154,0.205,0.922,93.022,9,1,32,0.88,72,6781847
3,0.867,0.558,-6.975,0.258,0.0884,0.541,0.432,139.061,1,1,3,0.893333333333333,62,7704623
1,0.776,0.503,-5.732,0.237,0.874,0.112,0.473,110.134,0,0,3,0.84,92,5370133
1,0.534,0.218,-11.16,0.111,0.923,0.0944,0.345,76.715,10,0,3,0.77,94,5338899
3,0.372,0.919,-1.68,0.3,0.0987,0.234,0.419,182.785,11,0,1,0.7,148,3896269
3,0.489,0.962,-2.597,0.215,0.0277,0.128,0.518,104.563,0,1,25,0.843333333333333,62,7852041
3,0.745,0.921,-2.674,0.082,0.0897,0.178,0.651,92.973,0,1,21,0.75,138,4014539
2,0.512,0.532,-6.821,0.0266,0.126,0.103,0.283,81.353,6,1,5,0.835,109,5214692
1,0.732,0.738,-5.83,0.0519,0.0356,0.166,0.555,96.982,1,1,1,0.68,177,3430714
2,0.704,0.777,-5.729,0.195,0.0358,0.151,0.392,111.921,2,1,6,0.625,103,5033477
1,0.809,0.463,-11.377,0.0396,0.256,0.109,0.364,111.98,11,1,44,0.95,2,32675350
3,0.925,0.443,-8.216,0.264,0.0172,0.276,0.35,136.078,1,1,21,0.88,13,18483188
1,0.736,0.491,-6.892,0.439,0.0681,0.571,0.203,141.979,10,0,7,0.95,16,17122268
1,0.726,0.535,-7.804,0.0476,0.0533,0.0984,0.375,98.067,7,0,10,0.95,19,15863243
1,0.877,0.391,-8.196,0.063,0.0317,0.0945,0.122,131.018,1,1,15,0.95,23,15030117
2,0.913,0.608,-6.839,0.234,0.0671,0.533,0.578,97.063,10,0,4,0.785,27,14713218
3,0.781,0.721,-9.133,0.0514,0.0945,0.104,0.849,123.011,5,0,6,0.76,28,14469397
1,0.839,0.521,-10.45,0.166,0.245,0.607,0.33,105.992,7,1,5,0.95,34,13138405
3,0.903,0.439,-11.813,0.397,0.0407,0.138,0.532,139.112,8,1,5,0.853333333333333,35,12831961
1,0.766,0.283,-10.33,0.0846,0.111,0.115,0.144,97.04,8,0,7,0.95,36,12809756
2,0.875,0.6,-6.818,0.0435,0.0189,0.132,0.0906,119.987,1,1,5,0.785,37,12768627
1,0.735,0.373,-10.478,0.104,0.762,0.288,0.237,123.081,11,1,4,0.95,38,12685902
2,0.609,0.229,-12.36,0.0333,0.558,0.113,0.19,111.887,11,0,4,0.8,41,12436045
2,0.707,0.629,-4.581,0.0563,0.259,0.138,0.457,122.863,0,0,58,0.758793103448276,11,21483021
1,0.745,0.822,-6.354,0.252,0.0103,0.155,0.415,86.733,7,1,3,0.95,51,10296945
2,0.688,0.384,-8.824,0.375,0.2,0.708,0.432,162.098,9,0,3,0.935,53,10145265
1,0.856,0.572,-8.429,0.373,0.0136,0.121,0.454,82.445,1,1,3,0.95,58,9681885
1,0.766,0.234,-7.544,0.159,0.332,0.358,0.256,96.882,11,0,3,0.95,59,9673382
1,0.526,0.583,-9.172,0.376,0.699,0.372,0.378,89.837,4,1,3,0.95,61,9612795
1,0.618,0.693,-5.943,0.45,0.246,0.112,0.454,170.982,7,0,5,0.95,62,9604297
2,0.813,0.551,-7.605,0.353,0.08,0.386,0.598,124.957,6,0,4,0.895,66,8863164
2,0.468,0.266,-11.121,0.13,0.348,0.209,0.222,153.294,0,1,2,0.86,71,8496526
2,0.524,0.772,-6.696,0.152,0.00273,0.224,0.237,169.855,7,0,10,0.77,127,4674057
1,0.898,0.813,-5.725,0.306,0.113,0.0854,0.771,126.986,8,0,1,0.66,193,3376698
1,0.547,0.592,-7.294,0.0388,0.496,0.168,0.451,164.027,5,0,1,0.76,200,3260019
1,0.669,0.434,-15.218,0.714,0.501,0.271,0.55,129.326,9,0,3,0.89,41,10856173
2,0.748,0.627,-6.029,0.0639,0.131,0.0852,0.524,120.963,7,1,15,0.77,46,10037227
1,0.732,0.75,-6.366,0.231,0.00264,0.109,0.401,155.096,11,0,20,0.86,11,19409469
2,0.383,0.621,-5.878,0.113,0.0272,0.427,0.213,80.051,6,0,2,0.735,119,4930842
1,0.699,0.66,-7.013,0.0861,0.00365,0.139,0.689,145.937,6,0,2,0.9,120,4927676
2,0.788,0.472,-9.021,0.0475,0.003,0.59,0.257,130.084,0,1,2,0.715,136,4506558
2,0.676,0.905,-2.569,0.147,0.594,0.154,0.519,152.186,1,1,2,0.745,160,3763762
1,0.698,0.882,-3.078,0.0863,0.127,0.15,0.445,106.083,4,0,13,0.78,101,5245299
2,0.565,0.771,-5.22,0.213,0.00464,0.0568,0.573,168.385,1,1,15,0.76,25,12807354
1,0.908,0.621,-6.638,0.102,0.000282,0.0958,0.421,150.011,1,0,93,0.888387096774194,1,41372895
1,0.76,0.303,-11.362,0.0284,0.238,0.294,0.15,99.991,2,1,9,0.81,18,15374340
5,0.784,0.728,-4.549,0.0539,0.34,0.222,0.713,110.165,0,0,7,0.812,64,6825624
1,0.885,0.94,-5.908,0.0913,0.161,0.0675,0.773,110.005,1,1,6,0.77,83,6054549
2,0.741,0.667,-5.445,0.134,0.0575,0.106,0.595,112.956,10,1,39,0.765,24,14246990
1,0.667,0.648,-6.398,0.0626,0.0235,0.0427,0.589,95.031,3,0,8,0.76,127,4188050
2,0.732,0.801,-3.859,0.0327,0.39,0.31,0.824,123.981,9,1,3,0.81,171,3577999
3,0.703,0.868,-4.661,0.0291,0.15,0.104,0.733,121.03,7,0,41,0.659918699186992,25,14642726
1,0.516,0.595,-4.63,0.0313,0.0275,0.109,0.222,119.972,5,1,36,0.91,14,18399127
1,0.663,0.575,-4.907,0.0458,0.1,0.133,0.458,110.04,6,0,10,0.84,38,11266353
1,0.624,0.806,-5.957,0.0437,0.00411,0.0872,0.528,149.999,1,1,7,0.81,55,7891972
1,0.62,0.627,-5.889,0.0259,0.0317,0.172,0.164,90.955,9,1,1,0.81,83,5564008
2,0.567,0.464,-9.66,0.0302,0.0199,0.269,0.309,99.806,5,1,1,0.685,90,5417637
1,0.673,0.514,-10.772,0.0465,0.0121,0.385,0.312,100.035,0,0,1,0.81,95,5195372
2,0.604,0.603,-6.324,0.0389,0.0357,0.126,0.15,94.989,7,0,1,0.685,101,4919402
2,0.747,0.864,-3.181,0.0599,0.0245,0.0853,0.754,92.028,8,0,32,0.825,38,10507690
2,0.572,0.53,-8.521,0.0654,0.0647,0.127,0.12,170.138,6,0,1,0.7,114,4629114
1,0.615,0.564,-6.384,0.0291,0.0105,0.148,0.454,103.006,9,1,1,0.81,122,4472953
2,0.435,0.706,-8.197,0.0425,0.0571,0.0903,0.24,144.913,0,1,1,0.785,139,4114232
2,0.643,0.52,-5.968,0.0334,0.0102,0.11,0.23,75.168,9,0,1,0.795,153,4002713
4,0.708,0.693,-5.516,0.138,0.246,0.129,0.427,143.965,6,1,40,0.825,46,9571759
2,0.726,0.769,-5.043,0.123,0.0293,0.104,0.733,97.985,6,1,11,0.77,6,23320818
2,0.741,0.559,-7.775,0.03,0.00728,0.21,0.466,101.999,10,1,7,0.56,119,4662178
1,0.745,0.593,-6.35,0.0526,0.00522,0.123,0.17,111.002,8,1,18,0.8,77,6570584
1,0.443,0.369,-9.514,0.0441,0.969,0.638,0.0989,174.107,9,1,24,0.73,55,8377163
2,0.724,0.84,-3.581,0.0392,0.053,0.727,0.835,92.01,0,1,10,0.72,174,3388149
1,0.812,0.628,-6.164,0.0682,0.0634,0.254,0.485,123.004,10,0,1,0.75,193,3306862
1,0.638,0.523,-6.664,0.357,0.00454,0.0842,0.422,139.913,1,1,44,0.89,3,31011843
2,0.658,0.535,-8.983,0.0573,0.0265,0.2,0.419,110.684,9,0,27,0.89,8,22640313
1,0.748,0.705,-4.547,0.485,0.204,0.246,0.483,189.891,4,0,14,0.89,10,21911673
2,0.8,0.585,-7.343,0.0924,0.264,0.153,0.779,126.058,10,1,52,0.78,14,18251093
3,0.694,0.815,-4.328,0.12,0.229,0.0924,0.813,88.931,2,1,61,0.846666666666667,1,54848635
1,0.67,0.7,-7.893,0.196,0.576,0.226,0.648,69.986,1,1,5,0.89,18,17282761
2,0.568,0.619,-6.899,0.414,0.138,0.11,0.293,170.115,1,1,6,0.83,20,16559640
1,0.746,0.798,-8.382,0.349,0.137,0.139,0.553,109.968,0,1,5,0.89,21,16512330
1,0.665,0.535,-7.056,0.0572,0.0786,0.154,0.37,138.842,4,0,5,0.89,24,15753309
1,0.678,0.562,-9.197,0.508,0.193,0.104,0.566,94.241,3,0,5,0.89,27,14584222
1,0.357,0.238,-16.78,0.265,0.142,0.55,0.494,156.907,8,0,3,0.89,30,13390306
1,0.588,0.479,-7.039,0.281,0.604,0.527,0.434,150.414,1,1,4,0.89,36,12336669
1,0.706,0.557,-5.8,0.0813,0.0347,0.276,0.205,132.98,0,1,4,0.89,39,11228614
1,0.552,0.731,-6.873,0.615,0.0536,0.258,0.632,174.516,7,1,3,0.89,42,10971334
1,0.696,0.503,-4.842,0.0356,0.0745,0.0869,0.559,99.977,8,1,17,0.85,33,11835794
2,0.839,0.81,-5.274,0.0568,0.501,0.117,0.814,129.014,5,0,21,0.815,94,5386409
1,0.74,0.879,-2.251,0.105,0.193,0.0928,0.948,103.71,9,0,24,0.86,71,6532756
2,0.656,0.615,-6.252,0.0539,0.0283,0.234,0.366,139.91,5,1,6,0.83,126,4421825
2,0.611,0.867,-5.298,0.0896,0.11,0.346,0.336,140.032,1,1,2,0.575,123,4438290
2,0.957,0.588,-6.984,0.295,0.0612,0.0962,0.298,127.055,1,1,1,0.78,190,3186794
4,0.631,0.732,-4.706,0.203,0.0304,0.261,0.549,151.779,1,1,1,0.79,194,3085640
1,0.857,0.8,-4.035,0.0583,0.381,0.0913,0.966,121.996,2,1,56,0.85,5,22445693
2,0.499,0.676,-8.618,0.0582,0.588,0.358,0.295,99.979,0,0,5,0.915,50,9273187
1,0.755,0.789,-4.502,0.146,0.231,0.351,0.737,93.973,5,1,45,0.848666666666667,17,17147402
1,0.774,0.626,-4.432,0.0432,0.0969,0.0848,0.777,100.041,3,0,53,0.85,6,22922326
1,0.695,0.818,-5.379,0.0334,0.00647,0.0219,0.916,119.965,5,0,5,0.79,87,6236075
1,0.763,0.671,-4.029,0.1,0.401,0.375,0.602,120.06,1,0,9,0.7,114,4892465
2,0.792,0.819,-5.418,0.0867,0.0309,0.389,0.433,89.98,5,1,32,0.735,52,8776037
1,0.66,0.491,-6.645,0.101,0.0338,0.101,0.376,154.132,8,0,3,0.78,181,3319044
5,0.609,0.668,-4.284,0.0367,0.0552,0.167,0.811,80.924,7,1,47,0.827234042553192,2,40600772
2,0.633,0.592,-7.245,0.112,0.197,0.099,0.679,90.066,0,0,23,0.795,19,16652059
2,0.797,0.792,-5.758,0.0607,0.111,0.24,0.54,106.038,6,1,12,0.81,47,9449542
1,0.6,0.81,-4.749,0.0479,0.00683,0.155,0.298,167.88,0,1,39,0.89,8,21104495
3,0.62,0.574,-7.788,0.0479,0.569,0.19,0.357,100.023,5,0,60,0.793277777777778,5,23662238
2,0.87,0.502,-7.497,0.0549,0.549,0.0916,0.673,82.53,5,0,5,0.52,102,5442016
2,0.365,0.413,-7.369,0.0507,0.103,0.103,0.125,84.746,0,0,7,0.73,66,7388506
1,0.755,0.57,-7.132,0.0888,0.0416,0.0891,0.406,102.991,9,1,28,0.73,54,8567507
1,0.71,0.73,-4.001,0.0607,0.0571,0.139,0.48,99.986,5,1,15,0.85,76,6724208
1,0.735,0.482,-9.21,0.0508,0.205,0.0894,0.795,175.907,7,1,15,0.88,72,6273779
2,0.709,0.782,-3.526,0.0469,0.0771,0.302,0.728,102.032,7,0,4,0.795,171,3509205
2,0.685,0.731,-5.119,0.093,0.204,0.0722,0.786,177.912,5,0,28,0.795,117,4306871
1,0.728,0.426,-6.69,0.0509,0.0142,0.0546,0.844,85.908,0,1,22,0.76,29,12798653
1,0.427,0.262,-8.541,0.0276,0.746,0.068,0.228,104.085,7,1,4,0.91,54,8491080
2,0.856,0.757,-5.782,0.145,0.029,0.105,0.191,124.069,1,0,1,0.645,156,3726948
2,0.74,0.971,-2.81,0.0884,0.301,0.156,0.528,122.952,0,1,1,0.7,161,3651458
2,0.741,0.79,-4.086,0.0469,0.113,0.0542,0.528,104.043,11,0,7,0.68,11,18851848
1,0.791,0.582,-7.323,0.286,0.0114,0.35,0.443,162.991,11,0,28,0.83,59,7625837
1,0.837,0.84,-4.293,0.239,0.0621,0.329,0.691,135.009,7,1,1,0.77,169,3557778
2,0.785,0.62,-6.667,0.254,0.0138,0.15,0.478,78.477,8,1,13,0.845,147,3852614
5,0.833,0.888,-4.181,0.127,0.131,0.116,0.592,115.019,1,1,1,0.502,178,3372475
1,0.581,0.684,-4.962,0.0429,0.0179,0.0849,0.0397,129.966,1,0,1,0.84,186,3277630
1,0.674,0.596,-8.348,0.195,0.495,0.342,0.46,136.059,11,0,1,0.77,187,3274144
2,0.748,0.691,-6.522,0.082,0.036,0.614,0.356,144.072,11,0,1,0.755,190,3245431
1,0.509,0.712,-5.747,0.111,0.186,0.102,0.653,99.831,7,1,13,0.74,107,4546276
1,0.565,0.782,-6.413,0.0506,0.0577,0.0757,0.4,140.004,8,1,18,0.82,7,21811821
4,0.753,0.76,-4.518,0.0859,0.446,0.182,0.657,91.953,6,0,13,0.815961538461538,38,11630743
1,0.624,0.673,-4.017,0.0268,0.000569,0.104,0.458,121.986,4,0,2,0.91,75,6578467
1,0.675,0.649,-4.953,0.0315,0.0429,0.128,0.537,134.955,1,1,24,0.89,51,8676008
1,0.537,0.383,-6.528,0.0247,0.747,0.356,0.339,104.252,2,1,1,0.91,105,5257961
1,0.386,0.407,-7.095,0.0268,0.234,0.0999,0.456,69.387,6,0,2,0.91,106,5248006
1,0.375,0.93,-2.631,0.0561,0.00064,0.318,0.491,147.124,2,1,2,0.91,119,4763336
1,0.389,0.537,-6.761,0.0309,0.2,0.125,0.383,127.964,10,1,1,0.91,123,4571856
1,0.624,0.647,-4.68,0.0335,0.0169,0.221,0.379,136.022,3,0,1,0.91,127,4466510
1,0.554,0.842,-4.113,0.0397,0.287,0.106,0.348,114.036,5,1,1,0.91,129,4412401
1,0.671,0.156,-16.288,0.0371,0.804,0.113,0.201,94.08,8,1,1,0.91,139,4141985
1,0.817,0.869,-4.791,0.18,0.163,0.0497,0.561,96.029,6,1,15,0.66,95,5136466
1,0.953,0.41,-6.543,0.0705,0.175,0.0768,0.718,121.074,1,1,19,0.84,6,21977487
1,0.639,0.814,-5.632,0.0385,0.0029,0.0529,0.904,123.922,2,0,1,0.79,189,3239177
2,0.869,0.485,-5.595,0.0545,0.246,0.0765,0.527,106.028,6,1,45,0.73,9,20433428
1,0.334,0.617,-5.834,0.383,0.334,0.163,0.603,85.227,6,0,22,0.82,33,12383046
2,0.836,0.716,-5.211,0.0549,0.0196,0.101,0.534,119.938,5,0,22,0.86,41,10976067
2,0.69,0.876,-4.159,0.059,0.0428,0.147,0.493,123.994,2,1,12,0.72,108,4784930
2,0.653,0.81,-6.032,0.0558,0.118,0.126,0.583,121.951,7,0,26,0.75,55,7687535
2,0.914,0.624,-6.112,0.0531,0.00348,0.395,0.346,109.977,11,0,1,0.75,141,3934056
1,0.763,0.598,-6.865,0.0539,0.0714,0.112,0.182,140.987,11,1,50,0.88,40,10009307
1,0.779,0.666,-7.361,0.0482,0.194,0.0576,0.507,123.024,5,1,12,0.71,141,3864441
1,0.724,0.809,-4.96,0.056,0.0345,0.169,0.496,95.037,7,1,16,0.77,126,4050930
5,0.599,0.667,-4.267,0.0367,0.0533,0.134,0.817,80.984,7,1,1,0.828,2,33067187
2,0.548,0.65,-5.827,0.0591,0.219,0.225,0.557,144.937,8,0,31,0.905,3,30412190
1,0.601,0.834,-3.78,0.0455,0.00502,0.121,0.249,167.879,0,1,1,0.89,16,16927789
2,0.611,0.644,-7.607,0.0553,0.124,0.124,0.13,105.969,6,0,29,0.77,18,16734450
4,0.738,0.814,-4.414,0.0999,0.132,0.126,0.483,119.041,7,0,21,0.815,31,12664099
1,0.67,0.585,-4.861,0.0354,0.107,0.131,0.447,110.03,6,0,16,0.84,34,11973097
3,0.736,0.795,-3.299,0.0545,0.498,0.254,0.511,104.066,1,0,2,0.82,36,11704848
1,0.855,0.624,-4.093,0.0488,0.158,0.0513,0.962,117.959,1,1,31,0.73,29,12563394
1,0.77,0.787,-4.402,0.113,0.0482,0.108,0.699,125.013,10,0,1,0.89,46,10287248
1,0.645,0.741,-4.989,0.0339,0.0323,0.29,0.534,123.07,5,0,7,0.66,17,15042512
2,0.461,0.812,-5.776,0.241,0.0184,0.21,0.72,159.869,10,0,1,0.88,54,7875553
3,0.754,0.762,-4.486,0.0849,0.45,0.224,0.673,92.002,6,0,2,0.863333333333333,53,7851950
2,0.53,0.512,-7.094,0.133,0.0162,0.128,0.401,196.121,8,1,11,0.735,56,7689791
2,0.877,0.658,-6.055,0.132,0.163,0.0967,0.693,123.994,11,0,4,0.725,80,6299715
2,0.839,0.81,-5.274,0.0568,0.501,0.117,0.814,129.014,5,0,1,0.815,90,5513422
1,0.624,0.618,-4.868,0.0322,0.115,0.104,0.122,125.036,8,1,10,0.89,103,5016232
1,0.752,0.505,-7.621,0.253,0.535,0.104,0.419,91.97,9,1,51,0.78,29,12704967
2,0.562,0.569,-4.798,0.0459,0.0906,0.0846,0.261,132.797,9,0,1,0.55,111,4706204
1,0.673,0.671,-4.998,0.0302,0.0476,0.107,0.523,134.942,1,1,1,0.89,114,4616423
1,0.675,0.751,-3.539,0.0296,0.0604,0.0893,0.612,118.384,0,1,25,0.8388,68,7147419
2,0.782,0.868,-1.715,0.04,0.0106,0.29,0.884,96.042,5,0,36,0.79,42,9583163
2,0.727,0.431,-12.007,0.395,0.0111,0.506,0.223,150.005,2,1,1,0.885,135,4099633
1,0.788,0.477,-7.348,0.0434,0.549,0.349,0.86,94.983,4,1,38,0.85,38,9818595
2,0.466,0.659,-6.077,0.115,0.00282,0.273,0.36,186.169,2,1,5,0.85,139,4037502
1,0.745,0.595,-6.35,0.0486,0.00483,0.125,0.169,110.966,8,1,2,0.8,141,3939354
1,0.647,0.8,-5.384,0.165,0.0647,0.334,0.942,160.078,7,1,1,0.99,143,3920018
2,0.789,0.501,-7.167,0.461,0.124,0.169,0.225,75.031,6,0,1,0.825,146,3856811
1,0.76,0.703,-5.412,0.054,0.103,0.0913,0.57,95.997,5,1,1,0.99,147,3805516
3,0.755,0.719,-5.316,0.0421,0.000875,0.326,0.813,121.986,1,0,9,0.564074074074074,129,3996498
1,0.695,0.775,-5.041,0.0887,0.0117,0.0702,0.869,180.054,11,0,9,0.8,134,4079542
1,0.696,0.543,-6.164,0.0489,0.308,0.0939,0.479,107.969,11,1,5,0.81,154,3659181
1,0.755,0.751,-4.034,0.0748,0.0635,0.0812,0.491,102.002,8,1,13,0.62,99,4936551
1,0.764,0.672,-4.924,0.184,0.136,0.0764,0.528,137.948,4,1,2,0.75,182,3267757
2,0.817,0.587,-6.502,0.108,0.052,0.185,0.352,140.062,2,1,1,0.785,190,3165679
1,0.665,0.498,-8.185,0.0832,0.228,0.0757,0.127,81.967,5,1,42,0.89,52,8195550
2,0.708,0.868,-3.287,0.0431,0.0313,0.122,0.72,124.994,6,1,17,0.72,78,5875153
1,0.646,0.794,-6.104,0.19,0.0885,0.201,0.287,170.216,7,1,1,0.99,197,3093718
1,0.55,0.688,-7.416,0.0897,0.0692,0.106,0.465,139.997,8,1,1,0.99,200,3064401
5,0.599,0.667,-4.267,0.0367,0.0533,0.134,0.817,80.984,7,1,1,0.828,2,31665097
3,0.671,0.672,-3.094,0.0688,0.0329,0.118,0.632,97.979,0,0,40,0.830416666666667,2,32066635
4,0.893,0.745,-3.105,0.0571,0.0642,0.0943,0.872,101.018,11,0,1,0.825,28,14335836
2,0.796,0.5,-7.21,0.425,0.118,0.155,0.227,75.012,1,1,10,0.825,83,5970986
1,0.762,0.437,-5.581,0.0568,0.252,0.0901,0.217,106.965,10,1,5,0.77,91,5607945
1,0.622,0.58,-5.273,0.0504,0.00241,0.112,0.512,104.41,1,0,1,0.77,93,5391134
1,0.795,0.488,-10.349,0.192,0.2,0.133,0.528,107.734,6,1,1,0.77,100,5131062
2,0.603,0.55,-4.862,0.0397,0.116,0.106,0.265,132.858,9,0,5,0.55,105,4845950
1,0.587,0.442,-10.395,0.0506,0.225,0.0801,0.158,124.881,0,1,1,0.77,113,4729490
1,0.664,0.382,-9.977,0.047,0.239,0.0943,0.126,123.214,0,1,1,0.77,114,4703385
4,0.822,0.502,-7.38,0.148,0.0312,0.114,0.525,73.003,7,1,22,0.7675,106,4998859
