,username,day,title,inTitle
2774,mara_venier,06-24-2022,Il Premio Agnes internazionale a tre fotoreporter ucraini,False
2775,mara_venier,06-24-2022,Venier e Matano alla presentazione del Premio Biagio Agnes,False
2776,mara_venier,06-27-2022,"Cultura: Napoli, al SummerFest Palazzo Reale apre Travaglio",False
2777,mara_venier,06-28-2022,"Rai: Intrattenimento, Marcuzzi e Maionchi su Rai2",False
2778,mara_venier,07-03-2022,"Turci e Pascale ringraziano, ''una marea di affetto''",False
2779,mara_venier,07-04-2022,"Un anno senza Raffaella, cresce il mito",False
2780,mara_venier,07-17-2022,"Per Ultimo, esplode il Circo Massimo, ""Abbiamo vinto noi""",False
2781,mara_venier,07-17-2022,I 70 mila di Ultimo riempiono il Circo Massimo,False
2782,mara_venier,08-30-2022,"Day Time Rai, Sala: al via ricco e variegato",False
2783,mara_venier,09-08-2022,"Tim Music Awards, premi musica italiana con Conti e Incontrada",False
2784,mara_venier,09-09-2022,"Mara Venier, A Domenica In voglio osare, darò voce a chi soffre",True
2785,mara_venier,10-02-2022,"Asia Argento 'Bourdain stava male, vogliono darmi la colpa'",False
2786,mara_venier,10-02-2022,"Asia Argento 'Bourdain stava male, vogliono darmi la colpa'",False
2787,mara_venier,10-30-2022,"Moglie Franco Gatti, lasciò Ricchi e poveri per motivi salute",False
2788,mara_venier,11-06-2022,"Monica Bellucci, mamma felice, è bello vedere le mie figlie spiccare il volo",False
2789,mara_venier,11-07-2022,"Monica Bellucci, mamma felice, bello vedere le figlie crescere",False
2790,mara_venier,11-21-2022,"Violenza sulle donne, Mara Venier protagonista dello spot Rai",True
2791,mara_venier,11-21-2022,"Violenza donne, Mara Venier protagonista dello spot Rai",True
2792,mara_venier,12-18-2022,"Ramazzotti, anni '80 bellissimi, oggi più facile fare musica",False
2793,mara_venier,12-22-2022,"Mara Venier positiva al covid, ma Domenica In non a rischio",True
2794,mara_venier,12-31-2022,"Guerritore, il mio omaggio ad Anna Magnani a 50 anni dalla morte",False
2795,realmrvalentino,01-07-2022,Il Capodanno Cinese nell'anno della Tigre ispira la moda,False
2796,realmrvalentino,01-09-2022,Il Capodanno cinese nell'anno della Tigre ispira la moda,False
2797,realmrvalentino,03-02-2022,Premio La Moda veste la Pace al tiktoker Khaby Lame,False
2798,realmrvalentino,04-01-2022,"Valentino lancia la Loco' Bag, la borsa metropolitana",False
2799,realmrvalentino,05-06-2022,Blanco in posa per la campagna Valentino Uomo,False
2800,realmrvalentino,05-07-2022,"I 90 anni di Valentino, ultimo imperatore della moda",False
2801,realmrvalentino,05-11-2022,"I 90 anni di Valentino, gli auguri della sua maison",False
2802,realmrvalentino,05-11-2022,La sua Voghera dedica una mostra a Valentino,False
2803,realmrvalentino,06-15-2022,"Valentino Escape, nuovo capitolo capsule dall'archivio",False
2804,realmrvalentino,06-17-2022,"La moda arcobaleno nel mese del Pride, da Chersace a Puma",False
2805,realmrvalentino,06-23-2022,Khaby Lame il personaggio più seguito al mondo su TikTok,False
2806,realmrvalentino,06-27-2022,Pierpaolo Piccioli: la sfilata di Valentino a Trinità de' Monti per me è un sogno che si avvera,False
2807,realmrvalentino,06-30-2022,Premio La Moda per la Pace a Makaziwe Mandela e Simple Minds,False
2808,realmrvalentino,07-08-2022,"Valentino a Piazza di Spagna, la sfilata, una passerella da urlo e tante star a Roma /SPECIALE",False
2809,realmrvalentino,10-02-2022,"Valentino, a Parigi sfila il glamour essenziale",False
2810,realmrvalentino,10-23-2022,"Forever Valentino, una mostra a Doha celebra il fondatore della maison",False
2811,realmrvalentino,10-23-2022,"Forever Valentino, una mostra celebra fondatore maison",False
2812,realmrvalentino,10-27-2022,"Valentino Forever, a Doha inaugurata la mostra ",False
2813,realmrvalentino,11-15-2022,"Rosso Valentino, libro celebra il colore-icona della maison",False
2814,realmrvalentino,11-15-2022,"Rosso Valentino, un libro celebra il colore-icona della maison",False
2815,realmrvalentino,11-23-2022,Anni Trenta e Settanta nel nuovo concept store di Valentino,False
2816,realmrvalentino,12-15-2022,"The party is here, il dress code delle feste di Natale è scintillante",False
2817,realmrvalentino,12-15-2022,"The party is here, tutti i must delle feste natalizie",False
2818,paolomaldini,01-08-2022,"Mercato: Piatek è della Fiorentina, Rincon alla Samp",False
2819,paolomaldini,01-18-2022,"E' morto Gento, leggenda del grande Real Madrid",False
2820,paolomaldini,01-23-2022,"Mercato: Vlahovic settimana decisiva, Inter su Frattesi",False
2821,paolomaldini,01-23-2022,"Maldini, manto erboso S.Siro? spero sia rifatto in 15 giorni",False
2822,paolomaldini,02-03-2022,"Inter-Milan; Calabria, tra le partite più belle del mondo",False
2823,paolomaldini,02-24-2022,"Serie A: Milan-Udinese 1-1, ira rossoneri",False
2824,paolomaldini,02-25-2022,"++ Calcio: Maldini, chi decide deve capire di calcio ++",False
2825,paolomaldini,02-25-2022,"Milan: Maldini, chi decide deve capire di calcio",False
2826,paolomaldini,03-23-2022,"Milan saluta Kessié, ivoriano andrà al Barcellona",False
2827,paolomaldini,03-24-2022,Mondiali: l'Italia a Palermo il 24 marzo ha già vinto due volte,False
2828,paolomaldini,03-25-2022,"L'Italia che verrà, adesso spazio a Zaniolo e Tonali",False
2829,paolomaldini,03-31-2022,Dedicati a Panatta e Paolo Maldini un A319 e un A330 di Ita,True
2830,paolomaldini,04-01-2022,"Ita, dedicati a Panatta e Paolo Maldini un A319 e un A330",True
2831,paolomaldini,04-21-2022,"Le figurine finiscono all'asta, c'è anche Pizzaballa",False
2832,paolomaldini,04-25-2022,"Calcio: Maldini, per lo scudetto dobbiamo provarci fino in fondo",False
2833,paolomaldini,05-11-2022,"Roma: Mourinho ""il prossimo anno in Champions""",False
2834,paolomaldini,05-22-2022,Milan è campione d'Italia,False
2835,paolomaldini,05-22-2022,"L'anno di Milano: Inter si arrende, scudetto è rossonero",False
2836,paolomaldini,05-23-2022,"Il Milan tra addii e rinnovi, futuro tutto da scrivere",False
2837,paolomaldini,05-23-2022,"Milan: Scaroni, spero trattativa per vendita si chiuda a breve",False
2838,paolomaldini,05-28-2022,"Florenzi, tornare a Wembley sarà un'emozione speciale",False
2839,paolomaldini,05-28-2022,"Florenzi: ""Il mio futuro? Adesso penso alle vacanze""",False
2840,paolomaldini,05-28-2022,"Florenzi ""Chiellini è l'Ibra azzurro, stesso carisma""",False
2841,paolomaldini,06-01-2022,"Calcio: Milan; Cardinale ""odio perdere, voglio vincere""",False
2842,paolomaldini,06-14-2022,"Mercato: Juve aspetta Di Maria, Roma abbraccia Matic",False
2843,paolomaldini,06-15-2022,"Il viaggio degli eroi, per i campioni dell'82 è reunion",False
2844,paolomaldini,06-21-2022,"Stones incendiano Milano, 60 anni di carriera e non sentirli",False
2845,paolomaldini,06-22-2022,"Gli Stones a Milano, 60 anni di carriera e non sentirli",False
2846,paolomaldini,06-26-2022,"Count down mercato: Inter in pole, Juve e Milan dietro",False
2847,paolomaldini,06-30-2022,Milan-Maldini fumata bianca: 'Abbiamo rinnovato',False
2848,paolomaldini,06-30-2022,"Milan, Maldini: ""Abbiamo rinnovato e siamo contenti""",False
2849,paolomaldini,06-30-2022,"Milan, Sacchi: ""Ha vinto l'etica del collettivo""",False
2850,paolomaldini,06-30-2022,"Milan-Maldini, accordo trovato mancano solo i dettagli",False
2851,paolomaldini,06-30-2022,"Milan: Scaroni, rinnovo Maldini? Sono molto confidente",False
2852,paolomaldini,07-01-2022,"Ufficiale, Maldini e Massara rinnovano col Milan",False
2853,paolomaldini,07-04-2022,"Ecco il Milan, Pioli: 'Ricreiamo la magia dello scudetto' ",False
2854,paolomaldini,07-04-2022,Calcio: a Franco Baresi il premio Azeglio Vicini,False
2855,paolomaldini,07-04-2022,"Calcio: Milan torna a lavoro, primo allenamento a Milanello",False
2856,paolomaldini,07-04-2022,Calcio: a Franco Baresi il premio Azeglio Vicini,False
2857,paolomaldini,07-13-2022,"Calcio: Scaroni, mi aspetto cose importanti da mercato Milan",False
2858,paolomaldini,08-06-2022,"5-1 al Como, Spezia ai 16/mi di Coppa Italia",False
2859,paolomaldini,08-09-2022,Maldini: a Spezia perché cerco continuità e stimoli,False
2860,paolomaldini,08-09-2022,Maldini: alla Spezia perché cerco continuità e stimoli,False
2861,paolomaldini,08-25-2022,Sorteggio Champions League: girone di ferro per l'Inter ,False
2862,paolomaldini,08-25-2022,"Champions, Maldini: ""Finale Istanbul? I sogni aiutano""",False
2863,paolomaldini,09-03-2022,"Calcio: Maldini, De Ketelaere è uno di classe",False
2864,paolomaldini,09-25-2022,"Calcio: Maldini, questo Milan è più forte dell'anno scorso",False
2865,paolomaldini,10-03-2022,Calcio: in arrivo film-documentario sul 'Fenomeno' Ronaldo,False
2866,paolomaldini,10-21-2022,Va a Gavi del Barcellona il Golden Boy 2022,False
2867,paolomaldini,10-22-2022,"Milan-Monza: Galliani, oggi mi scorre davanti la mia vita",False
2868,paolomaldini,11-02-2022,"Champions, Maldini: ""Milan negli ottavi sarà una mina vagante""",False
2869,paolomaldini,11-03-2022,"Globe Soccer Awards 2022,10 milioni voti dai tifosi tutto mondo",False
2870,paolomaldini,11-05-2022,Gotti: con Milan batosta che fa restare male,False
2871,paolomaldini,11-05-2022,"Calcio: Gotti, con Milan batosta che fa restare male",False
2872,paolomaldini,11-13-2022,"Maldini, il pari per Milan era come una mezza sconfitta",False
2873,paolomaldini,11-15-2022,Milan alla Dubai Super Cup contro Arsenal e Liverpool,False
2874,paolomaldini,11-16-2022,"Globe Soccer Awards, le calciatrici fanno il pieno di voti",False
2875,paolomaldini,11-17-2022,"Globe soccer: tra premiati Ancelotti, Maldini-Massara e Osimhen",False
2876,paolomaldini,11-26-2022,"Calcio: 4 sardi tra azzurrini D, Pionca arriva da Promozione",False
2877,paolomaldini,12-06-2022,Paolo Maldini volontario alla mensa dell'opera San Francesco,True
2878,paolomaldini,12-12-2022,"Tornano i Best awards, fra i premiati Moggi e Ferlaino",False
2879,paolomaldini,12-31-2022,Milan: Pioli revoca giorno riposo dopo sconfitta con Psv,False
2880,luis_sal,04-26-2022,"Fedez torna giudice a X Factor 2022, 'piccola sorpresa'",False
2881,luis_sal,04-26-2022,">>>ANSA/ Fedez giudice per X Factor 2022, ""Torno a casa""",False
2882,luis_sal,07-13-2022,"Musica, al via Pinewood, L'Aquila torna capitale Indie-pop",False
2883,luis_sal,09-13-2022,"Leclerc, in pista con Meduza, Fedez e Luis Sal",True
2884,luis_sal,09-13-2022,"Leclerc, in pista con Meduza, Fedez e Luis Sal",True
2885,luis_sal,09-13-2022,"Leclerc, in pista con Meduza, Fedez e Luis Sal",True
2886,luis_sal,11-06-2022,"Next Generation Fest, Ariete: ""Mettere da parte i cliche' sui ragazzi""",False
2887,luis_sal,11-22-2022,Ius Soli: a Bologna mille studenti e influencer a teatro,False
2888,luis_sal,11-30-2022,"Spotify 2022, i Maneskin gli italiani più ascoltati all'estero",False
2889,fishball_sg,01-19-2022,"Rilasciato Edward Leung, attivista degli slogan di Hong Kong",False
2890,lorinsigneofficial,01-02-2022,"Insigne vicino al Toronto con l'offerta da 11,5 milioni",False
2891,lorinsigneofficial,01-02-2022,"Insigne vicino a Toronto con offerta da 11,5 milioni",False
2892,lorinsigneofficial,01-02-2022,"Insigne vicino a Toronto con offerta da 11,5 milioni",False
2893,lorinsigneofficial,01-04-2022,"Calcio: video Insigne, incontro per firma con Toronto",False
2894,lorinsigneofficial,01-05-2022,"Calcio: Napoli decimato, a Torino in 19 di cui 4 Primavera",False
2895,lorinsigneofficial,01-05-2022,"Insigne va al Toronto, intermediario 'Darà il massimo per Napoli'",False
2896,lorinsigneofficial,01-05-2022,"Insigne via, intermediario 'darà il massimo per Napoli'",False
2897,lorinsigneofficial,01-06-2022,"Serie A: Milan travolge Roma, Napoli pari in casa Juve",False
2898,lorinsigneofficial,01-06-2022,"Serie A: azzardo Napoli, con la Juve finisce 1-1",False
2899,lorinsigneofficial,01-06-2022,Serie A: Juventus-Napoli 1-1,False
2900,lorinsigneofficial,01-08-2022,"Insigne firma per Toronto, 'ci vediamo a luglio'",False
2901,lorinsigneofficial,01-09-2022,Serie A: Napoli-Sampdoria 1-0 ,False
2902,lorinsigneofficial,01-09-2022,Napoli-Sampdoria 1-0,False
2903,lorinsigneofficial,01-10-2022,"Calcio: Napoli; Insigne, domani test al muscolo coscia destra",False
2904,lorinsigneofficial,01-11-2022,"Medico Napoli, Osimhen sta bene ma serve prudenza",False
2905,lorinsigneofficial,01-11-2022,"Napoli: distorsione per Insigne, stop di 15 giorni",False
2906,lorinsigneofficial,01-14-2022,"Serie A: Bologna-Napoli, formazioni",False
2907,lorinsigneofficial,01-20-2022,"Napoli: Insigne si allena, pronto a tornare in campo",False
2908,lorinsigneofficial,01-23-2022,Serie A: Napoli-Salernitana 4-1,False
2909,lorinsigneofficial,01-24-2022,"Azzurri: Balotelli è tornato, ecco Joao Pedro",False
2910,lorinsigneofficial,01-26-2022,"Mancini: ""Balotelli non è la carta della disperazione""",False
2911,lorinsigneofficial,02-03-2022,"""Ti auguro presta libertà"", video virale di Insigne su social",False
2912,lorinsigneofficial,02-06-2022,Serie A: Venezia-Napoli 0-2,False
2913,lorinsigneofficial,02-12-2022,Serie A: Lorenzo Insigne segna l'1-0 in Napoli-Inter,True
2914,lorinsigneofficial,02-12-2022,Serie A: Napoli-Inter 1-1,False
2915,lorinsigneofficial,02-14-2022,"Zeudi Di Palma, la Miss Italia orgoglio di Scampia",False
2916,lorinsigneofficial,02-16-2022,"Europa League, Barcellona-Napoli 1-1",False
2917,lorinsigneofficial,02-16-2022,Europa League: per Lazio e Napoli partite in salita,False
2918,lorinsigneofficial,02-17-2022,"E. League: il Napoli sfiora il colpo, Barça pari su rigore",False
2919,lorinsigneofficial,02-17-2022,Europa League: Barcellona-Napoli 1-1,False
2920,lorinsigneofficial,02-18-2022,"Serie A: Cagliari fa tremare Napoli, Osimhen evita ko ",False
2921,lorinsigneofficial,02-22-2022,"Europa League:Napoli; torna Politano, sprint Insigne verso Barca",False
2922,lorinsigneofficial,02-23-2022,"Europa League, Napoli ko, agli ottavi va il Barcellona FOTO",False
2923,lorinsigneofficial,02-24-2022,Europa League : Napoli - Barcellona 2-4,False
2924,lorinsigneofficial,02-25-2022,"Calcio: Lazio-Napoli, sfida tra Champions e scudetto",False
2925,lorinsigneofficial,02-27-2022,Serie A: Lazio-Napoli 1-2 ,False
2926,lorinsigneofficial,03-06-2022,Serie A: Napoli-Milan 0-1,False
2927,lorinsigneofficial,03-11-2022,"Napoli: Insigne si allena a parte, Mertens ok dal 1'",False
2928,lorinsigneofficial,03-11-2022,"Napoli: Insigne si allena a parte, Mertens ok dal 1'",False
2929,lorinsigneofficial,03-13-2022,"A Verona show Osimhen, Napoli continua a sognare",False
2930,lorinsigneofficial,03-13-2022,Serie A: Verona-Napoli 1-2 ,False
2931,lorinsigneofficial,03-18-2022,"Mancini chiama 33 azzurri, out Balotelli c'e' Joao Pedro ",False
2932,lorinsigneofficial,03-18-2022,"Azzurri: Mancini ne chiama 33, out Balotelli c'è Joao Pedro",False
2933,lorinsigneofficial,03-19-2022,Serie A: Napoli-Udinese 2-1,False
2934,lorinsigneofficial,03-19-2022,"Doppietta Osimhen, il Napoli continua la corsa ",False
2935,lorinsigneofficial,03-19-2022,"Calcio: doppietta Osimhen, il Napoli continua la corsa",False
2936,lorinsigneofficial,03-26-2022,Calcio: azzurri; dopo Verratti lasciano il ritiro altri 5,False
2937,lorinsigneofficial,03-27-2022,Azzurri: anche Luiz Felipe lascia Coverciano,False
2938,lorinsigneofficial,04-03-2022,"Calcio: Insigne ""tre punti pesanti, scudetto? Napoli ci crede""",False
2939,lorinsigneofficial,04-14-2022,Calcio: al via partnership Lega B-OneFootball,False
2940,lorinsigneofficial,04-27-2022,"Calcio: De Laurentiis, 'Ho preso Kvaratskhelia, spero di aver fatto un colpaccio' scuse ai tifosi e conferma Mertens",False
2941,lorinsigneofficial,04-30-2022,Serie A: Napoli - Sassuolo 6-1,False
2942,lorinsigneofficial,05-07-2022,Serie A: Torino-Napoli 0-1,False
2943,lorinsigneofficial,05-07-2022,Serie A: Torino-Napoli 0-1,False
2944,lorinsigneofficial,05-09-2022,A Milano i tatuatori preferiti di rapper e calciatori,False
2945,lorinsigneofficial,05-15-2022,Serie A: Napoli-Genoa 3-0,False
2946,lorinsigneofficial,05-15-2022,"Serie A, Napoli-Genoa 3-0",False
2947,lorinsigneofficial,05-15-2022,"Commozione Insigne ""10 anni di amore forte, Napoli casa mia""",False
2948,lorinsigneofficial,05-15-2022,"L'addio di Insigne al Napoli ""sempre nel mio cuore""",False
2949,lorinsigneofficial,05-15-2022,"Calcio: l'addio di Insigne al Napoli ""sempre nel mio cuore""",False
2950,lorinsigneofficial,05-20-2022,"De Luca, Insigne ha dato tanto allo sport e a Napoli",False
2951,lorinsigneofficial,05-31-2022,"Calcio: Insigne ""non è il momento di lasciare la Nazionale""",False
2952,lorinsigneofficial,05-31-2022,Calcio: l'Argentina favorita contro l'Italia a Wembley,False
2953,lorinsigneofficial,06-01-2022,"Wembley stavolta è amara, l'Argentina schianta l'Italia ",False
2954,lorinsigneofficial,06-12-2022,"Da Bellanova a Zanoli, prospettive azzurre",False
2955,lorinsigneofficial,06-13-2022,"Los Angeles FC annuncia, 'Chiellini è uno di noi'",False
2956,lorinsigneofficial,06-17-2022,Musica: Napoli abbraccia D'Alessio & Friends,False
2957,lorinsigneofficial,06-28-2022,"Insigne si presenta, 'ho scelto Toronto per i figli'",False
2958,lorinsigneofficial,07-13-2022,"Mercato: Premier pesca in A, Bernardeschi a Toronto",False
2959,lorinsigneofficial,07-24-2022,Toronto; Bernardeschi e Insigne show al debutto in MLS,False
2960,lorinsigneofficial,07-31-2022,"NAPOLI: lavori in corso, profondo rinnovamento",False
2961,lorinsigneofficial,08-04-2022,Calcio: Kvaratskhelia 'amo Napoli ma ora devo provare pizza',False
2962,lorinsigneofficial,08-05-2022,"Napoli, Di Lorenzo: 'Noi forti, puntiamo a migliorare'",False
2963,lorinsigneofficial,08-06-2022,Il Napoli pareggia in amichevole 0-0 con l'Espanyol,False
2964,lorinsigneofficial,08-07-2022,"Serie A: da De Ligt a Koulibaly, esodo di campioni",False
2965,lorinsigneofficial,08-07-2022,"Primo gol di Insigne col Toronto, a segno pure Bernardeschi",False
